Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label,URL_Entropy,Special_Char_Count,Suspicious_TLD,Hyphen_Count,Underscore_Count,Digit_Count,Repeated_Char_Count,Bigram_Count,Trigram_Count,Recent_Registration,Phishing_Keyword_Flag
cellidplus.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,3.324862958,1,0,0,0,0,1,13,12,1,0
mall.ie,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2.521640636,1,0,0,0,0,1,6,5,1,0
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,2.584962501,1,0,0,0,0,0,5,4,1,0
ayzam.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2.725480557,1,0,0,0,0,0,8,7,1,0
etransfer.interac.ca-iris.club,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1,3.647742679,4,0,1,0,0,0,29,28,1,0
idpd.pl,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2.235926351,1,0,0,0,0,0,6,5,1,0
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3.719852359,4,0,1,0,0,1,30,29,1,0
betasus3.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,3.653756708,2,0,0,0,1,0,20,19,1,0
malerikonservator.se,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.546439345,1,0,0,0,0,0,19,18,1,0
erdcs.xyz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3.169925001,1,1,0,0,0,0,8,7,1,0
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,3.614369446,1,0,0,0,0,0,17,16,1,0
sastaservices.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.263933429,1,0,0,0,0,0,16,15,1,0
google.com,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,2.646439345,1,0,0,0,0,1,9,8,1,0
clinicavirgenasunta.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3.696624999,1,0,0,0,0,0,22,21,1,0
simbacorporation.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.421928095,1,0,0,0,0,0,19,18,1,0
sukuntextile.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.625,1,0,0,0,0,0,15,14,1,0
po.do,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.921928095,1,0,0,0,0,0,4,3,1,0
ettalee.com,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,2.845350937,1,0,0,0,0,2,10,9,1,0
estaremos-nessa-crise-unidoscom.com,0,0,1,2,0,0,0,1,0,1,0,1,1,0,1,0,1,3.592870517,4,0,3,0,0,1,34,33,1,0
paxful.cam,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.121928095,1,0,0,0,0,0,9,8,1,0
ime.uff.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.921928095,2,0,0,0,0,1,9,8,1,0
aurorabusinessunited.org,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,3.573934896,1,0,0,0,0,1,23,22,1,0
foxlap.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,3.121928095,1,0,0,0,0,0,9,8,1,0
entraegypt.com,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,3.521640636,1,0,0,0,0,0,13,12,1,0
justgfx.com,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,3.459431619,1,0,0,0,0,0,10,9,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.973557262,2,0,0,0,0,1,14,13,1,0
shop4you.se,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,3.095795255,1,0,0,0,1,0,10,9,1,0
laurelmine.xyz,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3.521640636,1,1,0,0,0,0,13,12,1,0
itaucard.sac24horas.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3.621175543,2,0,0,0,2,0,22,21,1,0
vurl.bz,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1,2.807354922,1,0,0,0,0,0,6,5,1,0
mail.neve-indoor.nl,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1,3.471354487,3,0,1,0,0,1,18,17,1,0
bcpzonasegurabeta-viabcp-com.360egyptours.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4.285971707,4,0,2,0,3,0,44,43,1,0
odyssee-voyages.fr,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1,3.419381946,2,0,1,0,0,2,17,16,1,0
collaboration.com.ua,0,0,1,6,0,0,0,0,0,1,1,0,0,0,1,0,1,3.38418372,2,0,0,0,0,1,19,18,1,0
193.35.48.23,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,2.79248125,3,0,0,0,9,0,11,10,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.973557262,2,0,0,0,0,1,14,13,1,0
worldyouthsummit.org,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,3.68418372,1,0,0,0,0,1,19,18,1,0
conecteseasuacasa.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.082328137,1,0,0,0,0,0,20,19,1,0
maciel.med.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3.238901257,2,0,0,0,0,0,12,11,1,0
wpcorporate.sfdevserver.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1,3.615817595,2,0,0,0,0,0,26,25,1,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,3.629219687,1,0,0,0,0,1,21,20,1,0
docs.google.com,0,0,1,2,1,0,0,0,0,1,1,1,1,0,1,0,1,2.973557262,2,0,0,0,0,1,14,13,1,0
csgotear.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.277613437,1,0,0,0,0,0,10,9,1,0
support.paypal.com.kulturabgru.kultura4.cp.regruhosting.ru,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.94113148,7,0,0,0,1,1,57,56,1,0
kebepxinh.vn,0,1,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1,3.251629167,1,0,0,0,0,0,11,10,1,0
oooue.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.551191174,2,0,0,0,3,3,22,21,1,0
doctorslepchuk.ru,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.616874606,1,0,0,0,0,0,16,15,1,0
320381dbf7cd2f31c04baa6b36e1c682.webredirect.org,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,4.214661719,2,0,0,0,19,1,47,46,1,0
sgozq-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3.886842188,3,0,1,0,0,1,23,22,1,0
id-app.jdevcloud.com,0,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,1,3.68418372,3,0,1,0,0,1,19,18,1,0
lbcpzonasegurabeta.rf.gd,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,3.970175521,2,0,0,0,0,0,23,22,1,0
maio-em-promocoes.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1,3.172810734,3,0,2,0,0,0,20,19,1,0
moc-kompetensresurs.se,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1,3.459431619,2,0,1,0,0,0,21,20,1,0
balletshop.eu,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,3.39274741,1,0,0,0,0,1,12,11,1,0
xtremefish.su,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3.39274741,1,0,0,0,0,0,12,11,1,0
clients.furleypage.co.uk,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,3.938721876,3,0,0,0,0,0,23,22,1,0
marsold.cl,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.121928095,1,0,0,0,0,0,9,8,1,0
acct-scsouthmountain-inv.me,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,3.70804815,3,0,2,0,0,1,26,25,1,0
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4.364540742,6,0,1,0,9,2,44,43,1,0
leadflowgeneration.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.754441846,1,0,0,0,0,0,21,20,1,0
planwise.co.za,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1,3.521640636,2,0,0,0,0,0,13,12,1,0
chat-whatsapp.holl45.ga,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,3.621175543,3,1,1,0,2,2,22,21,1,0
cekilisciniz.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.125,1,0,0,0,0,0,15,14,1,0
grandmarketltd.co.uk,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,3.721928095,2,0,0,0,0,0,19,18,1,0
dbhpsapts.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,3.39274741,1,0,0,0,0,0,12,11,1,0
ojcconseil.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3.128085279,1,0,0,0,0,1,13,12,1,0
fn-international.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,3.521928095,2,0,1,0,0,0,19,18,1,0
hotmailsecure.brilliantbokeh.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.905639062,2,0,0,0,0,1,31,30,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,3.629219687,1,0,0,0,0,1,21,20,1,0
stortrk.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2.913977073,1,0,0,0,0,0,10,9,1,0
arevszzs.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.87314068,2,0,0,0,3,3,25,24,1,0
35.188.36.185,1,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2.507380102,3,0,0,0,10,1,12,11,1,0
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0,1,3.629219687,2,0,1,0,0,1,21,20,1,0
satkom.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.169925001,1,0,0,0,0,0,8,7,1,0
somerincare.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.240223929,1,0,0,0,0,0,14,13,1,0
vmoremlm.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2.751629167,1,0,0,0,0,0,11,10,1,0
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,3.698068512,2,0,0,0,0,1,29,28,1,0
cashwix.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,3.277613437,1,0,0,0,0,0,10,9,1,0
westhorizonfund.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.892407119,1,0,0,0,0,0,18,17,1,0
christiantidings.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.521928095,1,0,0,0,0,0,19,18,1,0
central-de-vendas.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1,3.689703732,3,0,2,0,0,0,20,19,1,0
fr.imsly.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,3.251629167,2,0,0,0,0,0,11,10,1,0
prouns.rs,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,2.725480557,1,0,0,0,0,0,8,7,1,0
argag.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,2.725480557,1,0,0,0,0,0,8,7,1,0
vibehotels.co.in,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3.5,2,0,0,0,0,0,15,14,1,0
mail.bancoaztecagt.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.516027641,2,0,0,0,0,0,21,20,1,0
ox-aruba.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,3.725650756,3,0,1,0,0,0,20,19,1,0
banksstink.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,3.378783493,1,0,0,0,0,1,13,12,1,0
citigroupsmy.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.5,1,0,0,0,0,0,15,14,1,0
securecuserver.co.uk,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.00869497,2,0,0,0,0,0,19,18,1,1
montagnalombardia.xyz,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3.725650756,1,1,0,0,0,0,20,19,1,0
sconsumer.e-pagos.cl,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,3.68418372,3,0,1,0,0,0,19,18,1,0
c1781279.ferozo.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,3.576617645,2,0,0,0,7,0,18,17,1,0
seminarpedia.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.5,1,0,0,0,0,0,15,14,1,0
livingwagenyc.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.572469459,1,0,0,0,0,0,16,15,1,0
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,3.698068512,2,0,0,0,0,1,29,28,1,0
btc-ex.buzz,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3.095795255,2,0,1,0,0,1,10,9,1,0
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1,3.823498237,1,0,0,0,0,1,28,27,1,0
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,3.456564762,1,0,0,0,0,2,14,13,1,0
krasn.arkadak.sarmo.ru,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.044912733,3,0,0,0,0,0,21,20,1,0
chinadryer.cn,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.238901257,1,0,0,0,0,0,12,11,1,0
protect-eu.mimecast.com,0,0,1,2,0,0,1,1,0,1,1,1,0,0,1,0,1,3.522711956,3,0,1,0,0,0,22,21,1,0
yourfitnesscorner.com,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1,3.558518613,1,0,0,0,0,1,20,19,1,0
hwtswecy.livedrive.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,3.788754914,2,0,0,0,0,0,21,20,1,0
via.bcpsms.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,3.093069208,2,0,0,0,0,0,13,12,1,0
manidhara.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1,3.180832987,1,0,0,0,0,0,12,11,1,0
activelogisticsltd.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.538310596,1,0,0,0,0,0,21,20,1,0
sushihouse.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3.337175341,2,0,0,0,0,0,16,15,1,0
vadodaramarathon.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1,3.203701696,1,0,0,0,0,0,19,18,1,0
americanretrieval-my.sharepoint.com:443,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0,1,4.118484911,4,0,1,0,3,1,38,37,1,0
shiptoislands.com,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1,3.572469459,1,0,0,0,0,0,16,15,1,0
ruasepicas.pt,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,3.238901257,1,0,0,0,0,0,12,11,1,0
taofiklawal.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.323231429,1,0,0,0,0,0,14,13,1,0
alquileres.com.py,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1,3.734521665,2,0,0,0,0,0,16,15,1,0
wdestaques15.prime-oportunidades-agora.shop,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1,1,4.117784231,4,0,2,0,2,0,42,41,1,0
kerryduncan2-live.php5.hostingweb.co.uk,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,4.426177219,5,0,1,0,2,1,38,37,1,0
my3billing-three.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3.921928095,2,0,1,0,1,2,19,18,1,0
officialtobinbell.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.427333494,1,0,0,0,0,2,20,19,1,0
physics.uctm.edu,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1,3.5,2,0,0,0,0,0,15,14,1,0
bpl.kr,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2.584962501,1,0,0,0,0,0,5,4,1,0
induferram.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,3.521640636,1,0,0,0,0,1,13,12,1,0
netorgft3927858-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1,4.392582756,3,0,1,0,7,0,32,31,1,0
cembra-ch.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3.180832987,2,0,1,0,0,0,12,11,1,0
saleschampion.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,3.721611724,2,0,0,0,0,0,18,17,1,0
ffinam.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,2.921928095,1,0,0,0,0,1,9,8,1,0
kgmarbledesigns.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.826874882,1,0,0,0,0,0,18,17,1,0
autorizador5.com.br,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,3.536886724,2,0,0,0,1,0,18,17,1,0
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1,4.077819531,3,0,1,0,0,1,31,30,1,0
sieck-kuehlsysteme.de,0,1,1,4,0,0,1,1,0,1,1,1,0,0,1,0,1,3.517816091,2,0,1,0,0,0,20,19,1,0
golden-puzzled-tailor.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4.026619294,4,0,2,0,0,1,30,29,1,0
truckcalling.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3.577819531,1,0,0,0,0,1,15,14,1,0
bit-x.ru,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,3,2,0,1,0,0,0,7,6,1,0
chase-verification.diligencees.com,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1,3.875131049,3,0,1,0,0,1,33,32,1,0
ndt-college.kz,0,0,1,6,0,0,0,1,1,1,1,1,0,0,1,0,1,3.521640636,2,0,1,0,0,1,13,12,1,0
nhc2020.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,2.913977073,1,0,0,0,4,0,10,9,1,0
cittainfinite.eu,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2.952819531,1,0,0,0,0,1,15,14,1,0
kaizenpak.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,3.39274741,1,0,0,0,0,0,12,11,1,0
pagesyouraccount.cloudns.asia,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.78834134,2,0,0,0,0,1,28,27,1,1
support.zuzugroup.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.272804327,2,0,0,0,0,1,20,19,1,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,3.690116518,1,0,0,0,1,0,16,15,1,0
lakinshore.buzz,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,3.773557262,1,0,0,0,0,1,14,13,1,0
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,3.506890596,1,0,0,0,0,0,14,13,1,0
art-sticker.fr,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,1,3.324862958,2,0,1,0,0,0,13,12,1,0
garajd.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.121928095,1,0,0,0,0,0,9,8,1,0
viibes.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1,3.121928095,1,0,0,0,0,1,9,8,1,0
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1,3.968139062,6,0,4,0,5,3,31,30,1,0
turkmcse.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.251629167,1,0,0,0,0,0,11,10,1,0
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3.238901257,2,0,0,0,0,0,12,11,1,0
hostiotics.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,2.896291529,1,0,0,0,0,0,13,12,1,0
avaceklpterms.ga,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.577819531,1,1,0,0,0,0,15,14,1,0
c1511482.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1,3.536886724,2,0,0,0,7,1,18,17,1,0
sriaishwaryaconstruction.com,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,3.645593314,1,0,0,0,0,0,27,26,1,0
advonationusa.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,3.410417253,1,0,0,0,0,0,16,15,1,0
eth-give.info,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,3.39274741,2,1,1,0,0,0,12,11,1,0
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1,3.823498237,1,0,0,0,0,1,28,27,1,0
wazzpromo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.026986833,1,0,0,0,0,1,12,11,1,0
iti.itau,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2.155639062,1,0,0,0,0,0,7,6,1,0
1drv.ms,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2.807354922,1,0,0,0,1,0,6,5,1,0
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1,3.121928095,1,0,0,0,0,0,9,8,1,0
chego-unicopicpayonone.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1,3.532573258,2,0,1,0,0,0,25,24,1,0
art-sticker.fr,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,1,3.324862958,2,0,1,0,0,0,13,12,1,0
qvkw.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.879664005,2,0,0,0,3,2,21,20,1,0
chat.whatscpp.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.219528282,2,0,0,0,0,1,16,15,1,0
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1,4.511619703,3,0,1,0,26,1,46,45,1,0
dofus.page,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1,3.321928095,1,0,0,0,0,0,9,8,1,0
lynshirt.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,1,0,1,3.584962501,1,0,0,0,0,0,11,10,1,0
pacoboats.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.026986833,1,0,0,0,0,0,12,11,1,0
doc.google.share.pressurecookerindia.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3.806198333,4,0,0,0,0,3,39,38,1,0
kunstpris.dk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.251629167,1,0,0,0,0,0,11,10,1,0
mastercitydisplay.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.725650756,1,0,0,0,0,0,20,19,1,0
lucidfestival.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3.734521665,1,0,0,0,0,0,16,15,1,0
pixel.baltic-dragon.ru,0,1,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1,4.004886164,3,0,1,0,0,0,21,20,1,0
smsorangesmsmessage.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.310669175,2,0,0,0,0,2,34,33,1,0
onedrivestoragedatayu.dns-cloud.net,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,3.900153017,3,0,1,0,0,0,34,33,1,0
wilstv.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.321928095,1,0,0,0,0,0,9,8,1,0
sunburstmedia.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,3.734521665,1,0,0,0,0,0,16,15,1,0
holychildschool.co.in,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1,3.141619208,2,0,0,0,0,1,20,19,1,0
ata22.ir,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2.5,1,0,0,0,2,1,7,6,1,0
hashwide.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,3.418295834,1,0,0,0,0,0,11,10,1,0
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,3.698068512,2,0,0,0,0,1,29,28,1,0
benson6303.com,0,1,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,3.378783493,1,0,0,0,4,0,13,12,1,0
acoustic-descriptive-beet.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3.940436146,4,0,2,0,0,1,34,33,1,0
trbetasusgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,3.75326969,2,0,0,0,0,0,24,23,1,0
wozapple.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.251629167,1,0,0,0,0,1,11,10,1,0
qrxhskj.cluster028.hosting.ovh.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,1,4.197325709,4,0,0,0,3,0,33,32,1,0
link-masuk-grup-bokep-terbaru-kk.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4.19378632,7,0,5,0,3,3,49,48,1,0
livraisonspeed01.cloudaccess.host,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1,3.957294029,2,0,0,0,2,3,32,31,1,0
hamt.jp,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,2.807354922,1,0,0,0,0,0,6,5,1,0
movebetterrunbetter.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3.203365088,1,0,0,0,0,3,22,21,1,0
ligatokens.io,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.39274741,1,0,0,0,0,0,12,11,1,0
managechamp.com,0,0,1,11,0,0,0,0,0,1,1,1,0,0,1,0,1,3.139572262,1,0,0,0,0,0,14,13,1,0
m7po.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,2.5,1,0,0,0,1,0,7,6,1,0
3no.ro,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2.251629167,1,0,0,0,1,0,5,4,1,0
bajer.info.pl,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1,3.546593564,2,0,0,0,0,0,12,11,1,0
